# timestamp[ns] lat[deg] lon[deg] ele[m] lat_stddev[m] lon_stddev[m] ele_stddev[m]
1776141722736420078 36.843752500 128.092459800 295.5950 0.014000 0.014000 0.019000
1776141723248409879 36.843754200 128.092458500 295.5590 0.014000 0.014000 0.019000
1776141723737398569 36.843755800 128.092457500 295.5400 0.014000 0.014000 0.020000
1776141724245529602 36.843757400 128.092456200 295.5220 0.014000 0.014000 0.021000
1776141724738449680 36.843758800 128.092455200 295.4980 0.016000 0.016000 0.018000
1776141725241875707 36.843760400 128.092454100 295.4480 0.015000 0.015000 0.018000
1776141725734470536 36.843762300 128.092452900 295.4420 0.014000 0.014000 0.017000
1776141726248426697 36.843764100 128.092451800 295.4170 0.014000 0.014000 0.018000
1776141726733561026 36.843765500 128.092450900 295.3940 0.014000 0.014000 0.017000
1776141727245528642 36.843767200 128.092449800 295.3940 0.014000 0.014000 0.016000
1776141727738931894 36.843768800 128.092448600 295.3750 0.014000 0.014000 0.017000
1776141728247311878 36.843770600 128.092447500 295.3410 0.014000 0.014000 0.017000
1776141728739524983 36.843772300 128.092446500 295.3190 0.014000 0.014000 0.017000
1776141729248412795 36.843774100 128.092445400 295.3330 0.014000 0.014000 0.017000
1776141729737892667 36.843775600 128.092444500 295.2970 0.014000 0.014000 0.016000
1776141730246424172 36.843777400 128.092443500 295.2930 0.014000 0.014000 0.015000
1776141730735951760 36.843779100 128.092442400 295.2980 0.014000 0.014000 0.015000
1776141731245408522 36.843780700 128.092441400 295.2470 0.017000 0.017000 0.017000
1776141731733907153 36.843782300 128.092440500 295.2370 0.014000 0.014000 0.016000
1776141732249214883 36.843783900 128.092439500 295.2180 0.014000 0.014000 0.017000
1776141732732419100 36.843785600 128.092438400 295.2000 0.014000 0.014000 0.016000
1776141733239335886 36.843787200 128.092437200 295.2000 0.014000 0.014000 0.016000
1776141733736923328 36.843788600 128.092435900 295.1720 0.014000 0.014000 0.016000
1776141734244397310 36.843790100 128.092434800 295.1380 0.014000 0.014000 0.017000
1776141734736336783 36.843791800 128.092433500 295.1440 0.014000 0.014000 0.019000
1776141735251379242 36.843793400 128.092432200 295.0890 0.014000 0.014000 0.019000
1776141735737820142 36.843794900 128.092431100 295.0660 0.014000 0.014000 0.016000
1776141736243460825 36.843796400 128.092429600 295.0510 0.014000 0.014000 0.016000
1776141736737459424 36.843797800 128.092428400 295.0380 0.014000 0.014000 0.015000
1776141737246557548 36.843799200 128.092427000 295.0150 0.014000 0.014000 0.017000
1776141737736496902 36.843800800 128.092425700 295.0110 0.014000 0.014000 0.018000
1776141738245405063 36.843802300 128.092424600 295.0040 0.014000 0.014000 0.017000
1776141738735911781 36.843803800 128.092423100 294.9420 0.014000 0.014000 0.015000
1776141739248340630 36.843805400 128.092421800 294.9460 0.014000 0.014000 0.017000
1776141739739398006 36.843807000 128.092420600 294.9480 0.014000 0.014000 0.016000
1776141740246324922 36.843808500 128.092419400 294.9110 0.014000 0.014000 0.016000
1776141740735402994 36.843809800 128.092418100 294.8900 0.014000 0.014000 0.016000
1776141741243935304 36.843811600 128.092416800 294.8850 0.014000 0.014000 0.017000
1776141741735813911 36.843813000 128.092415500 294.8470 0.014000 0.014000 0.017000
1776141742242142968 36.843814800 128.092414300 294.8450 0.014000 0.014000 0.017000
1776141742741861237 36.843816300 128.092413100 294.8390 0.014000 0.014000 0.017000
1776141743247000565 36.843817900 128.092411700 294.8250 0.014000 0.014000 0.016000
1776141743737321475 36.843819200 128.092410700 294.8070 0.014000 0.014000 0.015000
1776141744253299335 36.843820800 128.092409600 294.8200 0.014000 0.014000 0.015000
1776141744739388724 36.843822400 128.092408400 294.7770 0.014000 0.014000 0.015000
1776141745247771163 36.843823700 128.092407300 294.7500 0.014000 0.014000 0.015000
1776141745737263646 36.843825000 128.092406300 294.7200 0.014000 0.014000 0.015000
1776141746242360532 36.843826500 128.092405200 294.6930 0.014000 0.014000 0.016000
1776141746730289871 36.843828000 128.092404100 294.7300 0.014000 0.014000 0.016000
1776141747242451304 36.843829400 128.092402900 294.7050 0.014000 0.014000 0.016000
1776141747731352392 36.843830800 128.092401900 294.6530 0.014000 0.014000 0.015000
1776141748239737979 36.843832300 128.092400800 294.6330 0.014000 0.014000 0.017000
1776141748732812330 36.843833800 128.092399700 294.6260 0.014000 0.014000 0.019000
1776141749240278347 36.843835200 128.092398700 294.6130 0.014000 0.014000 0.020000
1776141749733781909 36.843836600 128.092397400 294.5550 0.014000 0.014000 0.019000
1776141750244776486 36.843838000 128.092396400 294.5510 0.014000 0.014000 0.022000
1776141750737791270 36.843839400 128.092395300 294.5520 0.015000 0.015000 0.026000
1776141751235833577 36.843840800 128.092394500 294.5550 0.014000 0.014000 0.023000
1776141751733810853 36.843842300 128.092393400 294.4960 0.014000 0.014000 0.017000
1776141752242801086 36.843843600 128.092392400 294.5000 0.014000 0.014000 0.019000
1776141752731305381 36.843845300 128.092391300 294.4790 0.014000 0.014000 0.017000
1776141753246769386 36.843846900 128.092390400 294.4380 0.014000 0.014000 0.017000
1776141753732404834 36.843848300 128.092389200 294.4520 0.014000 0.014000 0.017000
1776141754240878483 36.843849800 128.092388200 294.4500 0.014000 0.014000 0.018000
1776141754739468111 36.843851300 128.092387300 294.4430 0.014000 0.014000 0.017000
1776141755241987122 36.843852800 128.092386000 294.3810 0.014000 0.014000 0.017000
1776141755726301866 36.843854200 128.092384800 294.3600 0.015000 0.015000 0.025000
1776141756246291980 36.843855600 128.092383800 294.3430 0.016000 0.016000 0.025000
1776141756730471088 36.843857100 128.092383300 294.3180 0.016000 0.016000 0.024000
1776141757241256478 36.843858500 128.092382400 294.2190 0.017000 0.017000 0.026000
1776141757730713531 36.843860000 128.092381200 294.2000 0.014000 0.014000 0.034000
1776141758241875443 36.843861600 128.092380200 294.2820 0.014000 0.014000 0.032000
1776141758730431576 36.843863300 128.092379100 294.1940 0.014000 0.014000 0.025000
1776141759239216621 36.843864800 128.092378200 294.2010 0.014000 0.014000 0.026000
1776141759732545244 36.843866300 128.092377200 294.1600 0.014000 0.014000 0.019000
1776141760237268286 36.843867900 128.092376100 294.1540 0.014000 0.014000 0.019000
1776141760729188537 36.843869600 128.092375300 294.1460 0.014000 0.014000 0.020000
1776141761236880307 36.843871000 128.092374400 294.1140 0.015000 0.015000 0.025000
1776141761732219721 36.843872800 128.092373100 294.0830 0.014000 0.014000 0.020000
1776141762242044574 36.843874300 128.092372400 294.0770 0.014000 0.014000 0.020000
1776141762727812836 36.843875900 128.092371200 294.0720 0.014000 0.014000 0.017000
1776141763240398820 36.843877400 128.092370500 294.0370 0.014000 0.014000 0.018000
1776141763739836841 36.843879000 128.092369400 294.0440 0.014000 0.014000 0.019000
1776141764244241789 36.843880600 128.092368500 294.0330 0.014000 0.014000 0.018000
1776141764727462709 36.843882200 128.092367400 293.9700 0.014000 0.014000 0.017000
1776141765241731755 36.843883800 128.092366500 293.9900 0.014000 0.014000 0.019000
1776141765732991056 36.843885000 128.092365700 293.9490 0.014000 0.014000 0.017000
1776141766241254196 36.843887100 128.092364600 293.9190 0.014000 0.014000 0.018000
1776141766734325525 36.843888000 128.092363800 293.8970 0.014000 0.014000 0.019000
1776141767244275873 36.843889500 128.092362900 293.8600 0.017000 0.017000 0.019000
1776141767733210366 36.843891300 128.092362200 293.8710 0.014000 0.014000 0.017000
1776141768246206609 36.843892800 128.092361200 293.8520 0.015000 0.015000 0.017000
1776141768733207613 36.843894700 128.092360100 293.7930 0.014000 0.014000 0.016000
1776141769239664985 36.843896200 128.092359300 293.7870 0.014000 0.014000 0.020000
1776141769737677245 36.843897900 128.092358200 293.7570 0.014000 0.014000 0.016000
1776141770245217431 36.843899400 128.092357300 293.7530 0.023000 0.023000 0.018000
1776141770734275480 36.843900600 128.092356400 293.7110 0.019000 0.019000 0.015000
1776141771243324105 36.843902200 128.092355400 293.6920 0.019000 0.019000 0.016000
1776141771732294932 36.843903500 128.092354800 293.7010 0.015000 0.015000 0.015000
1776141772240750607 36.843905200 128.092353900 293.6740 0.015000 0.015000 0.017000
1776141772735723223 36.843906700 128.092353000 293.6490 0.016000 0.016000 0.016000
1776141773248728003 36.843908100 128.092352200 293.6360 0.015000 0.015000 0.016000
1776141773732308018 36.843909800 128.092351400 293.6100 0.014000 0.014000 0.016000
1776141774244676720 36.843911100 128.092350800 293.6180 0.014000 0.014000 0.016000
1776141774735539068 36.843912900 128.092350000 293.6320 0.014000 0.014000 0.020000
1776141775241638693 36.843914500 128.092349000 293.5990 0.014000 0.014000 0.021000
1776141775737303326 36.843915800 128.092348200 293.5690 0.015000 0.015000 0.016000
1776141776247232531 36.843917100 128.092347600 293.5790 0.020000 0.020000 0.018000
1776141776733988429 36.843919200 128.092346800 293.5600 0.017000 0.017000 0.026000
1776141777243242328 36.843920400 128.092346200 293.4920 0.018000 0.018000 0.026000
1776141777738121664 36.843921900 128.092345800 293.5160 0.015000 0.015000 0.017000
1776141778236111359 36.843923400 128.092345200 293.4330 0.018000 0.018000 0.021000
1776141778734121309 36.843924900 128.092345500 293.4380 0.017000 0.017000 0.020000
1776141779243657288 36.843926600 128.092345400 293.4760 0.015000 0.015000 0.016000
1776141779732702426 36.843928700 128.092345200 293.4330 0.014000 0.014000 0.017000
1776141780249135341 36.843930400 128.092345100 293.4430 0.015000 0.015000 0.017000
1776141780733639737 36.843931700 128.092345000 293.4520 0.014000 0.014000 0.017000
1776141781241134494 36.843933200 128.092345200 293.4150 0.014000 0.014000 0.016000
1776141781734145978 36.843934800 128.092345100 293.3980 0.014000 0.014000 0.016000
1776141782243201202 36.843936300 128.092345600 293.3760 0.014000 0.014000 0.016000
1776141782733094457 36.843938100 128.092346200 293.3800 0.014000 0.014000 0.015000
1776141783243173839 36.843939400 128.092347300 293.3470 0.014000 0.014000 0.014000
1776141783736105912 36.843940800 128.092348400 293.3340 0.014000 0.014000 0.013000
1776141784242642838 36.843942000 128.092349600 293.3440 0.014000 0.014000 0.014000
1776141784734670019 36.843942900 128.092351200 293.3560 0.014000 0.014000 0.014000
1776141785246754457 36.843943700 128.092352900 293.3160 0.016000 0.016000 0.015000
1776141785737106229 36.843944700 128.092354600 293.3160 0.020000 0.020000 0.018000
1776141786247545314 36.843945400 128.092356400 293.3370 0.021000 0.021000 0.018000
1776141786735225457 36.843946000 128.092358400 293.3260 0.017000 0.017000 0.017000
1776141787241608878 36.843946100 128.092360500 293.3260 0.019000 0.019000 0.019000
1776141787735100927 36.843946500 128.092362700 293.3360 0.017000 0.017000 0.017000
1776141788245183628 36.843947000 128.092364400 293.3290 0.017000 0.017000 0.017000
1776141788741628390 36.843947600 128.092366300 293.2970 0.015000 0.015000 0.016000
1776141789256218878 36.843947900 128.092368300 293.3500 0.015000 0.015000 0.016000
1776141789742217060 36.843948100 128.092370200 293.2970 0.015000 0.015000 0.017000
1776141790247065039 36.843948400 128.092372200 293.3120 0.015000 0.015000 0.017000
1776141790738170927 36.843948900 128.092374300 293.3170 0.015000 0.015000 0.017000
1776141791250666166 36.843949200 128.092376300 293.3110 0.015000 0.015000 0.017000
1776141791742607594 36.843949600 128.092378300 293.3180 0.014000 0.014000 0.015000
1776141792252671359 36.843949800 128.092380300 293.3240 0.014000 0.014000 0.015000
1776141792741521904 36.843950200 128.092382400 293.3160 0.014000 0.014000 0.015000
1776141793250158029 36.843950500 128.092384400 293.3010 0.014000 0.014000 0.015000
1776141793738797038 36.843950600 128.092386500 293.3260 0.014000 0.014000 0.014000
1776141794252032480 36.843950600 128.092388500 293.3150 0.014000 0.014000 0.016000
1776141794746612569 36.843950800 128.092390700 293.3000 0.014000 0.014000 0.016000
1776141795249640766 36.843951000 128.092392700 293.3100 0.014000 0.014000 0.016000
1776141795746200582 36.843951100 128.092394700 293.3100 0.014000 0.014000 0.015000
1776141796246673181 36.843951200 128.092396800 293.3110 0.014000 0.014000 0.015000
1776141796744169298 36.843951400 128.092398800 293.3140 0.014000 0.014000 0.015000
1776141797251031898 36.843951600 128.092400800 293.2730 0.014000 0.014000 0.014000
1776141797745039269 36.843951700 128.092402900 293.2830 0.014000 0.014000 0.014000
1776141798258581528 36.843951800 128.092405000 293.2940 0.014000 0.014000 0.014000
1776141798744629736 36.843952100 128.092407000 293.2780 0.014000 0.014000 0.014000
1776141799254784433 36.843952200 128.092408900 293.2870 0.014000 0.014000 0.014000
1776141799746000885 36.843952400 128.092410900 293.2890 0.014000 0.014000 0.014000
1776141800254566018 36.843952600 128.092412900 293.2760 0.014000 0.014000 0.018000
1776141800740660104 36.843952200 128.092415100 293.2390 0.014000 0.014000 0.017000
1776141801257233602 36.843952200 128.092417300 293.2510 0.014000 0.014000 0.020000
1776141801745607461 36.843952500 128.092419300 293.2230 0.014000 0.014000 0.021000
1776141802259192951 36.843952700 128.092421300 293.2080 0.014000 0.014000 0.020000
1776141802750135125 36.843952900 128.092423600 293.2250 0.014000 0.014000 0.019000
1776141803258681910 36.843953100 128.092425700 293.2340 0.014000 0.014000 0.019000
1776141803749538865 36.843953200 128.092427800 293.2260 0.014000 0.014000 0.019000
1776141804258985340 36.843953400 128.092430000 293.2310 0.014000 0.014000 0.018000
1776141804751977652 36.843953800 128.092432100 293.2400 0.014000 0.014000 0.017000
1776141805261544625 36.843954000 128.092434300 293.2270 0.014000 0.014000 0.017000
1776141805755507003 36.843954100 128.092436500 293.2430 0.014000 0.014000 0.014000
1776141806296268985 36.843954300 128.092438700 293.2350 0.014000 0.014000 0.015000
1776141806761535772 36.843954500 128.092441000 293.2120 0.014000 0.014000 0.018000
1776141807265671255 36.843954700 128.092443100 293.2350 0.014000 0.014000 0.019000
1776141807753819635 36.843955000 128.092445200 293.2080 0.014000 0.014000 0.019000
1776141808266136907 36.843955200 128.092447300 293.2260 0.014000 0.014000 0.020000
1776141808753146775 36.843955300 128.092449500 293.2310 0.014000 0.014000 0.020000
1776141809259456713 36.843955600 128.092451600 293.2280 0.014000 0.014000 0.020000
1776141809751481972 36.843955700 128.092453900 293.2360 0.014000 0.014000 0.020000
1776141810266072708 36.843956000 128.092456000 293.2090 0.014000 0.014000 0.021000
1776141810748462701 36.843956200 128.092458300 293.2450 0.014000 0.014000 0.019000
1776141811264572400 36.843956400 128.092460400 293.2280 0.014000 0.014000 0.019000
1776141811757149724 36.843956700 128.092462600 293.2250 0.014000 0.014000 0.021000
1776141812259986077 36.843956900 128.092464800 293.2310 0.014000 0.014000 0.021000
1776141812757508958 36.843957100 128.092467000 293.2320 0.014000 0.014000 0.023000
1776141813263581969 36.843957300 128.092469100 293.2400 0.014000 0.014000 0.022000
1776141813750019301 36.843957500 128.092471300 293.2300 0.014000 0.014000 0.023000
1776141814253780227 36.843957800 128.092473500 293.2510 0.014000 0.014000 0.025000
1776141814757109833 36.843957800 128.092475800 293.2550 0.014000 0.014000 0.022000
1776141815263701664 36.843958100 128.092477800 293.2170 0.014000 0.014000 0.023000
1776141815758050266 36.843958200 128.092480000 293.2310 0.014000 0.014000 0.023000
1776141816273703530 36.843958500 128.092482200 293.2430 0.014000 0.014000 0.022000
1776141816757177839 36.843958700 128.092484300 293.2370 0.014000 0.014000 0.023000
1776141817265984261 36.843959000 128.092486500 293.2390 0.014000 0.014000 0.027000
1776141817755547825 36.843959100 128.092488700 293.2210 0.014000 0.014000 0.027000
1776141818264504750 36.843959300 128.092490800 293.2280 0.014000 0.014000 0.030000
1776141818750484882 36.843959400 128.092492500 293.2180 0.014000 0.014000 0.027000
1776141819266180761 36.843959600 128.092493700 293.2120 0.014000 0.014000 0.029000
1776141819749641930 36.843959700 128.092494800 293.2200 0.015000 0.015000 0.038000
1776141820265006158 36.843959800 128.092495200 293.2410 0.014000 0.014000 0.032000
1776141820755518737 36.843959800 128.092495300 293.2200 0.014000 0.014000 0.025000
1776141821266033332 36.843959800 128.092495200 293.2190 0.014000 0.014000 0.025000
1776141821747944592 36.843959800 128.092495300 293.2310 0.014000 0.014000 0.025000
1776141822271047345 36.843959800 128.092495300 293.2410 0.014000 0.014000 0.026000
1776141822756180960 36.843959800 128.092495300 293.2380 0.014000 0.014000 0.028000
1776141823255501607 36.843959800 128.092495300 293.2290 0.014000 0.014000 0.027000
1776141823755966199 36.843959700 128.092495300 293.2610 0.014000 0.014000 0.027000
1776141824261665073 36.843959800 128.092495200 293.2220 0.014000 0.014000 0.026000
1776141824750560024 36.843959800 128.092495200 293.2270 0.014000 0.014000 0.025000
1776141825263947579 36.843959800 128.092495200 293.2190 0.014000 0.014000 0.024000
1776141825757114513 36.843959800 128.092495300 293.2340 0.014000 0.014000 0.022000
1776141826265522314 36.843959800 128.092495300 293.2390 0.014000 0.014000 0.021000
1776141826753391201 36.843959700 128.092495300 293.2360 0.014000 0.014000 0.019000
1776141827263556508 36.843959800 128.092495300 293.2320 0.014000 0.014000 0.019000
1776141827751911667 36.843959700 128.092495300 293.2350 0.014000 0.014000 0.018000
1776141828264472664 36.843959800 128.092495300 293.2440 0.014000 0.014000 0.019000
1776141828754989784 36.843959800 128.092495300 293.2510 0.014000 0.014000 0.019000
1776141829264520976 36.843959700 128.092495300 293.2550 0.014000 0.014000 0.019000
1776141829753514859 36.843959800 128.092495300 293.2280 0.014000 0.014000 0.021000
1776141830260995180 36.843959700 128.092495300 293.2280 0.014000 0.014000 0.023000
1776141830759396456 36.843959800 128.092495300 293.2460 0.014000 0.014000 0.023000
1776141831268450906 36.843959700 128.092495400 293.2380 0.014000 0.014000 0.024000
1776141831756000503 36.843959700 128.092495300 293.2550 0.014000 0.014000 0.022000
1776141832260425396 36.843959700 128.092495400 293.2630 0.014000 0.014000 0.021000
