x,y,z,yaw
-2.016641,-0.162206,0.051488,0.75278701417376
-2.033281,-0.164046,0.049891,0.761383010551339
-2.048761,-0.165193,0.050814,0.779535423627626
-2.062802,-0.165713,0.05198,0.777529398434328
-2.077622,-0.165747,0.051602,0.772153176903535
-2.093762,-0.166489,0.051597,0.789172278283161
-2.109512,-0.167077,0.052234,0.771372143019627
-2.129162,-0.166546,0.053369,0.797324319966313
-2.150702,-0.165627,0.053068,0.782575077258932
-2.174862,-0.165082,0.053361,0.712621660564664
-2.201512,-0.166326,0.054253,0.662007606807811
-2.230112,-0.168639,0.054614,0.642687618462013
-2.260722,-0.170547,0.053957,0.600650929893447
-2.290032,-0.171254,0.053875,0.551437467144954
-2.317872,-0.172427,0.055449,0.532682168257753
-2.346062,-0.174425,0.05835,0.524794959547716
-2.376582,-0.176418,0.05864,0.534649876444797
-2.408282,-0.179114,0.059011,0.489379326458348
-2.435932,-0.180662,0.059935,0.475378429744953
-2.465712,-0.181436,0.059364,0.451304867171768
-2.496362,-0.182414,0.060522,0.414046175334335
-2.527982,-0.184125,0.062155,0.417949019026708
-2.559662,-0.183532,0.064475,0.405571995948026
-2.590912,-0.183637,0.063132,0.424740095697245
-2.625112,-0.183499,0.062415,0.446874864687891
-2.659842,-0.183653,0.064472,0.451838131462964
-2.694492,-0.184658,0.066607,0.453900725283317
-2.728652,-0.186785,0.067293,0.475191966130619
-2.763222,-0.188551,0.067044,0.467438296726952
-2.799042,-0.189183,0.068385,0.385794234593741
-2.834162,-0.187733,0.068547,0.0344287185639078
-2.868032,-0.184977,0.069632,-0.504703385124258
-2.902882,-0.182715,0.068336,-1.01333241580207
-2.936312,-0.181396,0.071341,-1.49738381582272
-2.969522,-0.179108,0.071781,-1.76480388543979
-3.002822,-0.175993,0.071134,-1.95372579175406
-3.036892,-0.174365,0.071108,-2.09320380195999
-3.071942,-0.173606,0.070903,-2.20879044848213
-3.107592,-0.17265,0.071239,-2.2980825427847
-3.143772,-0.172772,0.071309,-2.42118386741189
-3.179512,-0.173102,0.07235,-2.41663966810133
-3.215282,-0.172054,0.072641,-2.42232305682719
-3.250682,-0.171543,0.074713,-2.38037213019062
-3.287922,-0.172051,0.075559,-2.46579599142008
-3.349962,-0.206662,0.064607,-2.62479781072929
-3.389631,-0.205403,0.064213,-2.60499397634131
-3.42887,-0.203861,0.062747,-2.65907498392638
-3.46842,-0.202413,0.063038,-2.67858227177975
-3.510148,-0.199409,0.064875,-2.65902559315572
-3.554196,-0.19573,0.06729,-2.70713198942845
