# bag: /home/avg/Data/slam_data/Woraksan_test2/rosbag2_2026_07_31-13_38_33
# topic: /gnss_2/llh_position (frame_id=gnss_2_antenna_link)
# stamp: header, unit=seconds
# mode: llh -> x=lat y=lon z=alt
# stddev: sqrt(diag(position_covariance)), meters (x_stddev=north, y_stddev=east, z_stddev=up)
# stamp x y z x_stddev y_stddev z_stddev
1785473516.257999897 36.843268400 128.092887900 297.845000000 0.014000000 0.014000000 0.017000001
1785473516.742000103 36.843266100 128.092883700 297.892000000 0.014000000 0.014000000 0.017000001
1785473517.247999907 36.843264000 128.092879700 297.928000000 0.014000000 0.014000000 0.017000001
1785473517.746999979 36.843262800 128.092877200 297.945000000 0.014000000 0.014000000 0.017000001
1785473518.244999886 36.843261700 128.092874700 297.961000000 0.014000000 0.014000000 0.015000000
1785473518.737999916 36.843261000 128.092872900 297.993000000 0.014000000 0.014000000 0.016000001
1785473519.249000072 36.843260400 128.092871800 298.001000000 0.014000000 0.014000000 0.016000001
1785473519.743999958 36.843260400 128.092871800 298.003000000 0.014000000 0.014000000 0.017000001
1785473520.246000051 36.843260300 128.092871300 297.963000000 0.014000000 0.014000000 0.018999999
1785473520.743000031 36.843259600 128.092869900 297.972000000 0.014000000 0.014000000 0.016000001
1785473521.246999979 36.843258900 128.092867400 297.991000000 0.014000000 0.014000000 0.017000001
1785473521.743999958 36.843258100 128.092864300 297.992000000 0.014000000 0.014000000 0.017999999
1785473522.247999907 36.843257200 128.092861700 297.972000000 0.014000000 0.014000000 0.017999999
1785473522.742000103 36.843257000 128.092860700 297.983000000 0.014000000 0.014000000 0.018999999
1785473523.250999928 36.843257000 128.092860700 297.992000000 0.014000000 0.014000000 0.017999999
1785473523.753999949 36.843256900 128.092860600 297.992000000 0.014000000 0.014000000 0.017000001
1785473524.250000000 36.843257000 128.092860600 297.984000000 0.014000000 0.014000000 0.017999999
1785473524.743000031 36.843256900 128.092860600 297.987000000 0.014000000 0.014000000 0.015000000
1785473525.250999928 36.843256900 128.092860700 297.997000000 0.014000000 0.014000000 0.017999999
1785473525.743999958 36.843256900 128.092860600 297.990000000 0.014000000 0.014000000 0.017000001
1785473526.259000063 36.843256900 128.092860700 297.990000000 0.014000000 0.014000000 0.017000001
1785473526.746000051 36.843257000 128.092860600 297.981000000 0.014000000 0.014000000 0.016000001
1785473527.256000042 36.843257000 128.092860600 297.971000000 0.014000000 0.014000000 0.017999999
1785473527.743999958 36.843257000 128.092860600 297.966000000 0.014000000 0.014000000 0.017999999
1785473528.255000114 36.843256900 128.092860600 297.998000000 0.014000000 0.014000000 0.017999999
1785473528.747999907 36.843256300 128.092858900 297.978000000 0.014000000 0.014000000 0.018999999
1785473529.253999949 36.843255600 128.092856400 298.013000000 0.014000000 0.014000000 0.023000000
1785473529.753999949 36.843255300 128.092854100 298.044000000 0.015000000 0.015000000 0.037000000
1785473530.243999958 36.843255500 128.092850800 298.025000000 0.014000000 0.014000000 0.025000000
1785473530.736000061 36.843255500 128.092847800 298.010000000 0.014000000 0.014000000 0.024000000
1785473531.249000072 36.843255500 128.092844600 297.976000000 0.015000000 0.015000000 0.029999999
1785473531.749000072 36.843255600 128.092840100 297.931000000 0.015000000 0.015000000 0.028999999
1785473532.246999979 36.843255800 128.092835700 297.954000000 0.014000000 0.014000000 0.025000000
1785473532.740999937 36.843256400 128.092831300 297.947000000 0.014000000 0.014000000 0.023000000
1785473533.246999979 36.843257300 128.092826600 297.943000000 0.014000000 0.014000000 0.022000000
1785473533.742000103 36.843258500 128.092822400 297.926000000 0.014000000 0.014000000 0.024000000
1785473534.244999886 36.843260300 128.092819000 297.945000000 0.016000001 0.016000001 0.037999999
1785473534.742000103 36.843262600 128.092816200 297.883000000 0.018999999 0.018999999 0.043000001
1785473535.243999958 36.843265100 128.092813900 297.908000000 0.014000000 0.014000000 0.026000001
1785473535.740000010 36.843267300 128.092810900 297.955000000 0.014000000 0.014000000 0.025000000
1785473536.243999958 36.843269800 128.092808000 297.951000000 0.014000000 0.014000000 0.018999999
1785473536.742000103 36.843272000 128.092805200 297.930000000 0.014000000 0.014000000 0.021000000
1785473537.249000072 36.843274000 128.092802000 297.893000000 0.014000000 0.014000000 0.021000000
1785473537.740999937 36.843276800 128.092798600 297.932000000 0.014000000 0.014000000 0.018999999
1785473538.250000000 36.843279300 128.092795000 297.909000000 0.014000000 0.014000000 0.017000001
1785473538.736999989 36.843282000 128.092791200 297.901000000 0.014000000 0.014000000 0.017000001
1785473539.236999989 36.843284800 128.092788300 297.958000000 0.014000000 0.014000000 0.016000001
1785473539.736000061 36.843287300 128.092785400 297.907000000 0.014000000 0.014000000 0.016000001
1785473540.246000051 36.843290200 128.092782900 297.980000000 0.014000000 0.014000000 0.017000001
1785473540.739000082 36.843293100 128.092780200 297.962000000 0.014000000 0.014000000 0.017999999
1785473541.246999979 36.843296000 128.092777500 297.951000000 0.014000000 0.014000000 0.017999999
1785473541.779999971 36.843298400 128.092775100 297.955000000 0.014000000 0.014000000 0.017000001
1785473542.276000023 36.843300500 128.092773400 297.952000000 0.014000000 0.014000000 0.017999999
1785473542.762000084 36.843302400 128.092771700 297.969000000 0.014000000 0.014000000 0.016000001
1785473543.272000074 36.843304200 128.092770300 297.967000000 0.014000000 0.014000000 0.015000000
1785473543.736999989 36.843306100 128.092768400 297.921000000 0.014000000 0.014000000 0.016000001
1785473544.243000031 36.843308200 128.092766700 297.948000000 0.014000000 0.014000000 0.015000000
1785473544.736000061 36.843310300 128.092764700 297.880000000 0.014000000 0.014000000 0.017999999
1785473545.244999886 36.843312200 128.092762900 297.885000000 0.014000000 0.014000000 0.017999999
1785473545.734999895 36.843314400 128.092761000 297.905000000 0.014000000 0.014000000 0.018999999
1785473546.242000103 36.843316700 128.092759200 297.892000000 0.014000000 0.014000000 0.020000000
1785473546.736000061 36.843319100 128.092757100 297.873000000 0.014000000 0.014000000 0.020000000
1785473547.244999886 36.843321500 128.092755300 297.884000000 0.015000000 0.015000000 0.023000000
1785473547.740000010 36.843323900 128.092753100 297.864000000 0.017999999 0.017999999 0.030999999
1785473548.240999937 36.843326800 128.092750400 297.845000000 0.017999999 0.017999999 0.029999999
1785473548.736000061 36.843330200 128.092748000 297.813000000 0.017000001 0.017000001 0.028000001
1785473549.250000000 36.843333100 128.092745700 297.817000000 0.017000001 0.017000001 0.028000001
1785473549.734999895 36.843336100 128.092743700 297.895000000 0.017999999 0.017999999 0.028999999
1785473550.240999937 36.843338900 128.092741400 297.861000000 0.016000001 0.016000001 0.029999999
1785473550.732000113 36.843341900 128.092738600 297.760000000 0.017999999 0.017999999 0.029999999
1785473551.242000103 36.843344900 128.092736000 297.776000000 0.014000000 0.014000000 0.024000000
1785473551.733999968 36.843348000 128.092733400 297.790000000 0.015000000 0.015000000 0.029999999
1785473552.240999937 36.843351000 128.092730700 297.799000000 0.017000001 0.017000001 0.030999999
1785473552.726999998 36.843354200 128.092728000 297.852000000 0.022000000 0.022000000 0.046000000
1785473553.236000061 36.843357100 128.092725700 297.888000000 0.020000000 0.020000000 0.041999999
1785473553.740000010 36.843359500 128.092723500 297.910000000 0.018999999 0.018999999 0.039999999
1785473554.233000040 36.843362500 128.092720900 297.865000000 0.017000001 0.017000001 0.035000000
1785473554.727999926 36.843365300 128.092718500 297.870000000 0.016000001 0.016000001 0.032000002
1785473555.237999916 36.843368100 128.092716000 297.879000000 0.015000000 0.015000000 0.030999999
1785473555.726999998 36.843371000 128.092713800 297.986000000 0.018999999 0.018999999 0.039999999
1785473556.240999937 36.843374100 128.092711100 297.896000000 0.021000000 0.021000000 0.061999999
1785473556.730000019 36.843377100 128.092708900 297.959000000 0.020000000 0.020000000 0.061999999
1785473557.236000061 36.843380400 128.092706100 297.892000000 0.015000000 0.015000000 0.043000001
1785473557.730000019 36.843383800 128.092703700 297.897000000 0.022000000 0.022000000 0.063000001
1785473558.243000031 36.843386800 128.092701000 297.948000000 0.017999999 0.017999999 0.043000001
1785473558.724999905 36.843389300 128.092696900 298.037000000 0.059000000 0.059000000 0.068999998
1785473559.233999968 36.843392900 128.092694800 297.948000000 0.046000000 0.046000000 0.103000000
1785473559.729000092 36.843396100 128.092692800 298.216000000 0.046000000 0.046000000 0.105999999
1785473560.233000040 36.843399800 128.092690000 298.202000000 0.033000000 0.033000000 0.082000002
1785473560.723999977 36.843403500 128.092687700 298.135000000 0.039000001 0.039000001 0.092000000
1785473561.239000082 36.843407700 128.092684800 298.076000000 0.044000000 0.044000000 0.081000000
1785473561.726000071 36.843412100 128.092681800 298.166000000 0.104000002 0.104000002 0.120999999
1785473562.242000103 36.843414600 128.092678700 297.964000000 0.086000003 0.086000003 0.085000001
1785473562.726999998 36.843417700 128.092676400 297.975000000 0.090999998 0.090999998 0.096000001
1785473563.234999895 36.843421700 128.092673400 297.966000000 0.044000000 0.044000000 0.071000002
1785473563.732000113 36.843424500 128.092671400 297.932000000 0.082999997 0.082999997 0.089000002
1785473564.237999916 36.843427700 128.092668900 297.881000000 0.066000000 0.066000000 0.071999997
1785473564.730999947 36.843431300 128.092666200 297.883000000 0.064999998 0.064999998 0.071000002
1785473565.234999895 36.843434500 128.092663600 297.904000000 0.044000000 0.044000000 0.061000001
1785473565.755000114 36.843438300 128.092660900 297.877000000 0.079000004 0.079000004 0.066000000
1785473566.256999969 36.843441700 128.092658400 297.872000000 0.078000002 0.078000002 0.064999998
1785473566.729000092 36.843445000 128.092655900 297.833000000 0.077000000 0.077000000 0.064000003
1785473567.239000082 36.843448800 128.092653200 297.873000000 0.048000000 0.048000000 0.056000002
1785473567.727999926 36.843452200 128.092650300 297.871000000 0.048999999 0.048999999 0.061000001
1785473568.240000010 36.843455800 128.092647500 297.828000000 0.039000001 0.039000001 0.059999999
1785473568.729000092 36.843459600 128.092644600 297.826000000 0.075000003 0.075000003 0.064000003
1785473569.239000082 36.843463300 128.092641900 297.850000000 0.041000001 0.041000001 0.059999999
1785473569.730999947 36.843467100 128.092639500 297.854000000 0.041000001 0.041000001 0.059000000
1785473570.239000082 36.843471000 128.092636800 297.865000000 0.055000000 0.055000000 0.061000001
1785473570.726000071 36.843474300 128.092634100 297.828000000 0.075999998 0.075999998 0.063000001
1785473571.237999916 36.843477100 128.092631300 297.759000000 0.064999998 0.064999998 0.064999998
1785473571.726999998 36.843482600 128.092628100 297.759000000 0.068999998 0.068999998 0.077000000
1785473572.239000082 36.843486400 128.092625600 297.790000000 0.075000003 0.075000003 0.066000000
1785473572.727999926 36.843489600 128.092623200 297.801000000 0.074000001 0.074000001 0.066000000
1785473573.236000061 36.843492500 128.092620600 297.778000000 0.055000000 0.055000000 0.056000002
1785473573.733999968 36.843497200 128.092617700 297.791000000 0.078000002 0.078000002 0.061000001
1785473574.233000040 36.843500800 128.092615000 297.759000000 0.057999998 0.057999998 0.074000001
1785473574.726000071 36.843504500 128.092612300 297.761000000 0.057000000 0.057000000 0.074000001
1785473575.234999895 36.843508500 128.092609400 297.749000000 0.050000001 0.050000001 0.061000001
1785473575.759999990 36.843512300 128.092606200 297.707000000 0.050000001 0.050000001 0.061000001
1785473576.253999949 36.843516200 128.092603300 297.712000000 0.035999998 0.035999998 0.061999999
1785473576.727999926 36.843520500 128.092600400 297.714000000 0.035999998 0.035999998 0.061999999
1785473577.232000113 36.843524800 128.092597300 297.673000000 0.041000001 0.041000001 0.059999999
1785473577.730000019 36.843529100 128.092594000 297.608000000 0.050000001 0.050000001 0.059999999
1785473578.233000040 36.843533700 128.092590400 297.647000000 0.037999999 0.037999999 0.066000000
1785473578.746000051 36.843538100 128.092587700 297.641000000 0.037999999 0.037999999 0.064999998
1785473579.255000114 36.843543800 128.092584400 297.501000000 0.014000000 0.014000000 0.021000000
1785473579.723999977 36.843547700 128.092581800 297.505000000 0.014000000 0.014000000 0.021000000
1785473580.226999998 36.843551500 128.092578800 297.455000000 0.014000000 0.014000000 0.021000000
1785473580.721999884 36.843555400 128.092576300 297.449000000 0.014000000 0.014000000 0.020000000
1785473581.229000092 36.843558900 128.092573900 297.447000000 0.014000000 0.014000000 0.021000000
1785473581.729000092 36.843562200 128.092571600 297.448000000 0.014000000 0.014000000 0.024000000
1785473582.239000082 36.843565800 128.092569400 297.422000000 0.014000000 0.014000000 0.021000000
1785473582.726000071 36.843569500 128.092567000 297.416000000 0.014000000 0.014000000 0.021000000
1785473583.233000040 36.843573500 128.092564400 297.413000000 0.014000000 0.014000000 0.020000000
1785473583.734999895 36.843577500 128.092561200 297.340000000 0.014000000 0.014000000 0.023000000
1785473584.233999968 36.843581400 128.092558000 297.346000000 0.014000000 0.014000000 0.023000000
1785473584.730999947 36.843585600 128.092554500 297.313000000 0.014000000 0.014000000 0.026000001
1785473585.233999968 36.843589700 128.092551300 297.279000000 0.014000000 0.014000000 0.023000000
1785473585.742000103 36.843593600 128.092548000 297.213000000 0.014000000 0.014000000 0.022000000
1785473586.237999916 36.843597300 128.092544900 297.209000000 0.020000000 0.020000000 0.022000000
1785473586.730000019 36.843601500 128.092541700 297.187000000 0.025000000 0.025000000 0.025000000
1785473587.236999989 36.843605100 128.092538800 297.172000000 0.022000000 0.022000000 0.023000000
1785473587.734999895 36.843609100 128.092535900 297.090000000 0.022000000 0.022000000 0.022000000
1785473588.236999989 36.843612600 128.092533100 297.046000000 0.023000000 0.023000000 0.027000001
1785473588.726000071 36.843616500 128.092530700 297.040000000 0.028999999 0.028999999 0.025000000
1785473589.242000103 36.843620100 128.092528100 297.043000000 0.020000000 0.020000000 0.028999999
1785473589.726000071 36.843624000 128.092525400 296.971000000 0.027000001 0.027000001 0.028000001
1785473590.247999907 36.843627800 128.092522600 296.931000000 0.028999999 0.028999999 0.033000000
1785473590.724999905 36.843632100 128.092520500 296.909000000 0.057999998 0.057999998 0.052999999
1785473591.227999926 36.843636000 128.092517900 296.858000000 0.027000001 0.027000001 0.025000000
1785473591.724999905 36.843640400 128.092515200 296.840000000 0.061999999 0.061999999 0.114000000
1785473592.232000113 36.843644500 128.092512500 296.727000000 0.050999999 0.050999999 0.105999999
1785473592.723999977 36.843648100 128.092509000 296.920000000 0.059000000 0.059000000 0.119000003
1785473593.233999968 36.843653100 128.092506400 296.972000000 0.050000001 0.050000001 0.097999997
1785473593.721999884 36.843657500 128.092504100 296.890000000 0.066000000 0.066000000 0.125000000
1785473594.227999926 36.843661000 128.092502000 296.784000000 0.052999999 0.052999999 0.083999999
1785473594.724999905 36.843664300 128.092499900 296.846000000 0.057999998 0.057999998 0.107000001
1785473595.233000040 36.843666500 128.092497900 296.620000000 0.014000000 0.014000000 0.018999999
1785473595.724999905 36.843670100 128.092495800 296.531000000 0.015000000 0.015000000 0.023000000
1785473596.234999895 36.843673900 128.092493500 296.517000000 0.014000000 0.014000000 0.023000000
1785473596.744999886 36.843677600 128.092491600 296.471000000 0.015000000 0.015000000 0.022000000
1785473597.256000042 36.843681200 128.092488900 296.400000000 0.015000000 0.015000000 0.023000000
1785473597.746000051 36.843685000 128.092486100 296.265000000 0.022000000 0.022000000 0.034000002
1785473598.256000042 36.843688400 128.092484000 296.324000000 0.015000000 0.015000000 0.022000000
1785473598.744999886 36.843692200 128.092481500 296.299000000 0.015000000 0.015000000 0.023000000
1785473599.229000092 36.843696300 128.092478900 296.187000000 0.015000000 0.015000000 0.023000000
1785473599.720999956 36.843699900 128.092476400 296.159000000 0.015000000 0.015000000 0.022000000
1785473600.233000040 36.843703800 128.092474300 296.105000000 0.015000000 0.015000000 0.020000000
1785473600.721999884 36.843707600 128.092472100 296.101000000 0.018999999 0.018999999 0.028000001
1785473601.227999926 36.843711300 128.092470200 295.966000000 0.027000001 0.027000001 0.046999998
1785473601.720999956 36.843715100 128.092467900 295.894000000 0.025000000 0.025000000 0.045000002
1785473602.229000092 36.843719400 128.092465700 295.881000000 0.017999999 0.017999999 0.034000002
1785473602.720999956 36.843723200 128.092463500 295.847000000 0.022000000 0.022000000 0.046000000
1785473603.242000103 36.843726800 128.092461400 295.824000000 0.025000000 0.025000000 0.048000000
1785473603.750000000 36.843730500 128.092459900 295.816000000 0.120999999 0.120999999 0.179000005
1785473604.250000000 36.843735100 128.092456900 295.603000000 0.032000002 0.032000002 0.059000000
1785473604.723000050 36.843739700 128.092454600 295.583000000 0.035999998 0.035999998 0.059999999
1785473605.232000113 36.843744600 128.092451600 295.539000000 0.026000001 0.026000001 0.048999999
1785473605.733000040 36.843749600 128.092448000 295.404000000 0.028999999 0.028999999 0.050999999
1785473606.232000113 36.843754300 128.092444600 295.357000000 0.028000001 0.028000001 0.050999999
1785473606.726999998 36.843759000 128.092441200 295.328000000 0.027000001 0.027000001 0.050000001
1785473607.230000019 36.843762800 128.092438400 295.279000000 0.028000001 0.028000001 0.057000000
1785473607.726000071 36.843766300 128.092436000 295.309000000 0.029999999 0.029999999 0.057000000
1785473608.230000019 36.843769600 128.092433800 295.365000000 0.014000000 0.014000000 0.022000000
1785473608.723000050 36.843773200 128.092431200 295.382000000 0.014000000 0.014000000 0.022000000
1785473609.233999968 36.843777200 128.092428700 295.365000000 0.014000000 0.014000000 0.022000000
1785473609.724999905 36.843781000 128.092425600 295.221000000 0.016000001 0.016000001 0.027000001
1785473610.226999998 36.843784900 128.092423400 295.262000000 0.016000001 0.016000001 0.027000001
1785473610.730999947 36.843789500 128.092420200 295.120000000 0.050999999 0.050999999 0.074000001
1785473611.226999998 36.843792300 128.092418600 295.192000000 0.024000000 0.024000000 0.039000001
1785473611.721999884 36.843796300 128.092416400 295.183000000 0.024000000 0.024000000 0.039000001
1785473612.230000019 36.843799900 128.092414100 295.108000000 0.016000001 0.016000001 0.027000001
1785473612.721999884 36.843803700 128.092411500 295.029000000 0.020000000 0.020000000 0.035000000
1785473613.230000019 36.843807500 128.092409200 295.029000000 0.017000001 0.017000001 0.029999999
1785473613.730999947 36.843811600 128.092407000 295.021000000 0.017000001 0.017000001 0.029999999
1785473614.230999947 36.843815500 128.092404000 294.935000000 0.014000000 0.014000000 0.023000000
1785473614.723999977 36.843819900 128.092401000 294.833000000 0.014000000 0.014000000 0.023000000
1785473615.229000092 36.843823900 128.092398400 294.781000000 0.015000000 0.015000000 0.026000001
1785473615.720999956 36.843827800 128.092395900 294.687000000 0.016000001 0.016000001 0.027000001
1785473616.230000019 36.843831700 128.092393200 294.679000000 0.016000001 0.016000001 0.028000001
1785473616.720000029 36.843835600 128.092390500 294.582000000 0.017999999 0.017999999 0.032000002
1785473617.234999895 36.843839300 128.092387900 294.456000000 0.017999999 0.017999999 0.029999999
1785473617.729000092 36.843843600 128.092385500 294.482000000 0.020000000 0.020000000 0.032000002
1785473618.229000092 36.843847600 128.092383400 294.452000000 0.017000001 0.017000001 0.028000001
1785473618.724999905 36.843852000 128.092380900 294.398000000 0.026000001 0.026000001 0.030999999
1785473619.253999949 36.843855800 128.092378600 294.335000000 0.020000000 0.020000000 0.026000001
1785473619.752000093 36.843859800 128.092376000 294.217000000 0.028999999 0.028999999 0.033000000
1785473620.256999969 36.843864900 128.092372800 294.077000000 0.028999999 0.028999999 0.059000000
1785473620.747999907 36.843869500 128.092369200 294.016000000 0.028999999 0.028999999 0.057000000
1785473621.249000072 36.843873500 128.092366000 293.980000000 0.022000000 0.022000000 0.043000001
1785473621.749000072 36.843877100 128.092363200 293.942000000 0.028999999 0.028999999 0.054000001
1785473622.250999928 36.843881300 128.092360300 293.894000000 0.022000000 0.022000000 0.039000001
1785473622.750999928 36.843885000 128.092358200 293.887000000 0.023000000 0.023000000 0.039000001
1785473623.230999947 36.843889300 128.092354900 293.714000000 0.018999999 0.018999999 0.033000000
1785473623.726999998 36.843893500 128.092352700 293.717000000 0.026000001 0.026000001 0.046000000
1785473624.234999895 36.843897000 128.092350900 293.824000000 0.020000000 0.020000000 0.045000002
1785473624.721999884 36.843901100 128.092347400 293.520000000 0.030999999 0.030999999 0.070000000
1785473625.230000019 36.843905000 128.092345500 293.566000000 0.030999999 0.030999999 0.071999997
1785473625.720999956 36.843909300 128.092343900 293.710000000 0.033000000 0.033000000 0.070000000
1785473626.230000019 36.843913500 128.092341600 293.565000000 0.027000001 0.027000001 0.061000001
1785473626.720000029 36.843917500 128.092339700 293.557000000 0.032000002 0.032000002 0.071000002
1785473627.230000019 36.843922200 128.092338100 293.650000000 0.043000001 0.043000001 0.056000002
1785473627.721999884 36.843926300 128.092336300 293.600000000 0.055000000 0.055000000 0.066000000
1785473628.229000092 36.843930300 128.092334300 293.437000000 0.041000001 0.041000001 0.056000002
1785473628.723000050 36.843934400 128.092333500 293.501000000 0.041000001 0.041000001 0.057000000
1785473629.230999947 36.843938700 128.092332800 293.418000000 0.046999998 0.046999998 0.057999998
1785473629.723999977 36.843942800 128.092333200 293.414000000 0.066000000 0.066000000 0.064000003
1785473630.227999926 36.843947400 128.092334400 293.442000000 0.028999999 0.028999999 0.028000001
1785473630.726000071 36.843951400 128.092335900 293.384000000 0.029999999 0.029999999 0.029999999
1785473631.226999998 36.843955000 128.092337800 293.410000000 0.027000001 0.027000001 0.025000000
1785473631.723999977 36.843958400 128.092340100 293.362000000 0.032000002 0.032000002 0.030999999
1785473632.230000019 36.843960700 128.092342800 293.242000000 0.016000001 0.016000001 0.021000000
1785473632.723000050 36.843963800 128.092345900 293.223000000 0.018999999 0.018999999 0.023000000
1785473633.230999947 36.843966600 128.092349100 293.216000000 0.020000000 0.020000000 0.020000000
1785473633.727999926 36.843969400 128.092352900 293.217000000 0.018999999 0.018999999 0.021000000
1785473634.227999926 36.843971400 128.092357300 293.265000000 0.016000001 0.016000001 0.017000001
1785473634.720000029 36.843973500 128.092361400 293.195000000 0.020000000 0.020000000 0.018999999
1785473635.233000040 36.843975500 128.092365200 293.185000000 0.015000000 0.015000000 0.017000001
1785473635.732000113 36.843976500 128.092369100 293.176000000 0.015000000 0.015000000 0.017000001
1785473636.233999968 36.843976400 128.092373500 293.198000000 0.014000000 0.014000000 0.017000001
1785473636.723999977 36.843975700 128.092378100 293.172000000 0.014000000 0.014000000 0.024000000
1785473637.227999926 36.843975100 128.092383000 293.199000000 0.014000000 0.014000000 0.023000000
1785473637.720999956 36.843974500 128.092388200 293.223000000 0.014000000 0.014000000 0.025000000
1785473638.230999947 36.843973900 128.092393100 293.195000000 0.014000000 0.014000000 0.025000000
1785473638.716000080 36.843973800 128.092398300 293.165000000 0.014000000 0.014000000 0.020000000
1785473639.227999926 36.843973700 128.092403900 293.175000000 0.014000000 0.014000000 0.020000000
1785473639.723000050 36.843973600 128.092409600 293.148000000 0.014000000 0.014000000 0.021000000
1785473640.234999895 36.843973900 128.092415500 293.211000000 0.014000000 0.014000000 0.022000000
1785473640.727999926 36.843974400 128.092421200 293.190000000 0.014000000 0.014000000 0.025000000
1785473641.236000061 36.843975100 128.092426900 293.196000000 0.014000000 0.014000000 0.025000000
1785473641.736000061 36.843975600 128.092431600 293.189000000 0.014000000 0.014000000 0.024000000
1785473642.266999960 36.843975800 128.092437100 293.237000000 0.014000000 0.014000000 0.026000001
1785473642.750000000 36.843976300 128.092442900 293.205000000 0.014000000 0.014000000 0.026000001
1785473643.234999895 36.843976900 128.092448700 293.204000000 0.014000000 0.014000000 0.024000000
1785473643.763000011 36.843977000 128.092449800 293.196000000 0.014000000 0.014000000 0.021000000
1785473644.273000002 36.843977000 128.092449800 293.200000000 0.014000000 0.014000000 0.017999999
1785473644.760999918 36.843977000 128.092449800 293.198000000 0.014000000 0.014000000 0.017000001
1785473645.269000053 36.843977000 128.092449800 293.189000000 0.014000000 0.014000000 0.021000000
1785473645.765000105 36.843977000 128.092449800 293.196000000 0.014000000 0.014000000 0.018999999
1785473646.242000103 36.843977000 128.092449700 293.184000000 0.014000000 0.014000000 0.020000000
1785473646.736999989 36.843977000 128.092449700 293.186000000 0.014000000 0.014000000 0.020000000
1785473647.242000103 36.843977000 128.092449900 293.207000000 0.014000000 0.014000000 0.020000000
1785473647.743999958 36.843977000 128.092449800 293.192000000 0.014000000 0.014000000 0.021000000
1785473648.236000061 36.843977000 128.092449800 293.196000000 0.014000000 0.014000000 0.018999999
1785473648.733000040 36.843977000 128.092449800 293.209000000 0.014000000 0.014000000 0.020000000
1785473649.243000031 36.843977000 128.092449800 293.195000000 0.014000000 0.014000000 0.017999999
1785473649.730000019 36.843977000 128.092449800 293.206000000 0.014000000 0.014000000 0.018999999
1785473650.239000082 36.843977000 128.092449700 293.194000000 0.014000000 0.014000000 0.018999999
1785473650.734999895 36.843977000 128.092449700 293.201000000 0.014000000 0.014000000 0.020000000
1785473651.242000103 36.843976900 128.092449700 293.196000000 0.014000000 0.014000000 0.021000000
1785473651.740999937 36.843977000 128.092449800 293.212000000 0.014000000 0.014000000 0.022000000
1785473652.239000082 36.843977000 128.092449800 293.172000000 0.014000000 0.014000000 0.021000000
1785473652.730999947 36.843977000 128.092449800 293.187000000 0.014000000 0.014000000 0.022000000
1785473653.236999989 36.843977000 128.092449800 293.215000000 0.014000000 0.014000000 0.020000000
1785473653.756999969 36.843977000 128.092449800 293.209000000 0.014000000 0.014000000 0.022000000
1785473654.240999937 36.843977000 128.092449800 293.202000000 0.014000000 0.014000000 0.020000000
1785473654.730000019 36.843977000 128.092449800 293.197000000 0.014000000 0.014000000 0.021000000
1785473655.232000113 36.843977000 128.092449800 293.205000000 0.014000000 0.014000000 0.022000000
1785473655.726999998 36.843977000 128.092449800 293.187000000 0.014000000 0.014000000 0.020000000
1785473656.233000040 36.843977100 128.092449800 293.139000000 0.014000000 0.014000000 0.018999999
1785473656.726999998 36.843977100 128.092449800 293.142000000 0.014000000 0.014000000 0.018999999
1785473657.237999916 36.843977100 128.092449800 293.138000000 0.014000000 0.014000000 0.021000000
1785473657.736000061 36.843977100 128.092449700 293.154000000 0.014000000 0.014000000 0.022000000
1785473658.236999989 36.843977100 128.092449600 293.153000000 0.014000000 0.014000000 0.022000000
1785473658.733999968 36.843976800 128.092446300 293.148000000 0.014000000 0.014000000 0.023000000
1785473659.243000031 36.843976400 128.092443100 293.139000000 0.014000000 0.014000000 0.022000000
1785473659.739000082 36.843976100 128.092439800 293.162000000 0.014000000 0.014000000 0.025000000
1785473660.244999886 36.843975400 128.092434900 293.156000000 0.014000000 0.014000000 0.020000000
1785473660.730000019 36.843974700 128.092430400 293.169000000 0.014000000 0.014000000 0.022000000
1785473661.233000040 36.843974100 128.092425700 293.170000000 0.014000000 0.014000000 0.023000000
1785473661.726000071 36.843973400 128.092421600 293.167000000 0.014000000 0.014000000 0.023000000
1785473662.233999968 36.843973000 128.092419400 293.175000000 0.014000000 0.014000000 0.022000000
1785473662.733000040 36.843973100 128.092419500 293.165000000 0.014000000 0.014000000 0.022000000
1785473663.236000061 36.843973000 128.092419500 293.162000000 0.014000000 0.014000000 0.022000000
1785473663.733000040 36.843973000 128.092419500 293.182000000 0.014000000 0.014000000 0.022000000
1785473664.237999916 36.843973000 128.092419600 293.166000000 0.014000000 0.014000000 0.022000000
1785473664.729000092 36.843973100 128.092419500 293.161000000 0.014000000 0.014000000 0.022000000
1785473665.232000113 36.843973000 128.092419600 293.162000000 0.014000000 0.014000000 0.023000000
1785473665.730000019 36.843973100 128.092419500 293.150000000 0.014000000 0.014000000 0.024000000
1785473666.232000113 36.843973000 128.092419500 293.195000000 0.014000000 0.014000000 0.024000000
1785473666.721999884 36.843973000 128.092419500 293.170000000 0.014000000 0.014000000 0.023000000
1785473667.234999895 36.843973000 128.092419600 293.191000000 0.014000000 0.014000000 0.023000000
1785473667.730000019 36.843973100 128.092419600 293.173000000 0.014000000 0.014000000 0.023000000
1785473668.240000010 36.843973000 128.092419600 293.168000000 0.014000000 0.014000000 0.021000000
1785473668.729000092 36.843973100 128.092419500 293.173000000 0.014000000 0.014000000 0.022000000
