x,y,z,yaw
10.3291,36.6677,0.0000,-1.677551
10.2934,36.3348,0.0000,-1.653748
10.2666,36.0130,0.0000,-1.570795
10.2666,35.7022,0.0000,-1.630260
10.2488,35.4026,0.0000,-1.600554
10.2399,35.1029,0.0000,-1.601698
10.2309,34.8144,0.0000,-1.538657
10.2399,34.5369,0.0000,-1.630260
10.2220,34.2373,0.0000,-1.635005
10.2042,33.9598,0.0000,-1.637672
10.1863,33.6935,0.0000,-1.656697
10.1596,33.3827,0.0000,-1.659862
10.1328,33.0831,0.0000,-1.709674
10.0971,32.8278,0.0000,-1.640571
10.0793,32.5726,0.0000,-1.666945
10.0526,32.2951,0.0000,-1.670925
10.0258,32.0288,0.0000,-1.659862
9.9990,31.7291,0.0000,-1.624325
9.9812,31.3962,0.0000,-1.689308
9.9455,31.0966,0.0000,-1.656697
9.9188,30.7858,0.0000,-1.675248
9.8920,30.5306,0.0000,-1.637672
9.8742,30.2642,0.0000,-1.698690
9.8385,29.9868,0.0000,-1.718549
9.7939,29.6871,0.0000,-1.659861
9.7671,29.3875,0.0000,-1.570795
9.7671,29.1322,0.0000,-1.601698
9.7582,28.8437,0.0000,-1.666945
9.7314,28.5662,0.0000,-1.602933
9.7225,28.2888,0.0000,-1.659862
9.6958,27.9891,0.0000,-1.506585
9.7136,27.7117,0.0000,-1.539892
9.7225,27.4231,0.0000,-1.570795
9.7225,27.1679,0.0000,-1.509048
9.7404,26.8793,0.0000,-1.666945
9.7136,26.6019,0.0000,-1.411413
9.7582,26.3244,0.0000,-1.478322
9.7850,26.0359,0.0000,-1.447769
9.8206,25.7473,0.0000,-1.538657
9.8296,25.4699,0.0000,-1.543087
9.8385,25.1480,0.0000,-1.428245
9.8831,24.8373,0.0000,-1.542099
9.8920,24.5266,0.0000,-1.366281
9.9634,24.1825,0.0000,-1.385412
10.0258,23.8496,0.0000,-1.378363
10.0972,23.4833,0.0000,-1.326350
10.1774,23.1615,0.0000,-1.309033
10.1953,23.0949,0.0000,-1.309033
10.2042,23.0949,0.0000,-1.309033
10.2131,23.0949,0.0000,-1.309033
10.2042,23.0949,0.0000,-1.309033
10.2042,23.0949,0.0000,-1.309033
10.2042,23.0838,0.0000,-1.345071
10.2220,23.0061,0.0000,-1.227709
10.2577,22.9062,0.0000,-1.372504
10.2845,22.7731,0.0000,-1.291264
10.3291,22.6177,0.0000,-1.338665
10.3737,22.4290,0.0000,-1.359662
10.4094,22.2626,0.0000,-1.338666
10.4540,22.0739,0.0000,-1.309033
10.4986,21.9074,0.0000,-1.259740
10.5521,21.7410,0.0000,-1.232668
10.6145,21.5634,0.0000,-1.211960
10.6769,21.3969,0.0000,-1.232668
10.7394,21.2194,0.0000,-1.232668
10.8018,21.0418,0.0000,-1.351139
10.8464,20.8420,0.0000,-1.251194
10.9089,20.6534,0.0000,-1.251194
10.9713,20.4647,0.0000,-1.267855
11.0337,20.2649,0.0000,-1.324720
11.0783,20.0874,0.0000,-1.188682
11.1586,19.8876,0.0000,-1.383890
11.1943,19.6989,0.0000,-1.209200
11.2657,19.5103,0.0000,-1.129158
11.3549,19.3216,0.0000,-1.294388
11.4084,19.1329,0.0000,-1.114238
11.5065,18.9332,0.0000,-1.227708
11.5778,18.7334,0.0000,-1.294388
11.6314,18.5447,0.0000,-1.168498
11.7116,18.3561,0.0000,-1.168498
11.7919,18.1674,0.0000,-1.227709
11.8633,17.9676,0.0000,-1.227709
11.9346,17.7679,0.0000,-1.154571
12.0328,17.5459,0.0000,-1.209200
12.1041,17.3573,0.0000,-1.227709
12.1755,17.1575,0.0000,-1.188683
12.2558,16.9577,0.0000,-1.267855
12.3182,16.7580,0.0000,-1.244480
12.3896,16.5471,0.0000,-1.150843
12.4787,16.3473,0.0000,-1.259739
12.5501,16.1254,0.0000,-1.294388
12.6036,15.9367,0.0000,-1.188682
12.6839,15.7370,0.0000,-1.244481
12.7553,15.5261,0.0000,-1.244480
12.8266,15.3152,0.0000,-1.267854
12.8891,15.1155,0.0000,-1.282910
12.9515,14.9046,0.0000,-1.188683
13.0318,14.7048,0.0000,-1.244480
13.1031,14.4940,0.0000,-1.135277
13.2013,14.2831,0.0000,-1.286450
